idx,review_id,order_id,review_score,delivery_days,in_gold,topic,sentiment,gold_topic,gold_sentiment
199,02303acbf32fcc6401f552eaef2bf19f,3daeecbd44a76530c8e9d0ac1ea4f581,5,3.0295717592592593,0,delivery_shipping,positive,,
200,5536421e4f43de021f9521f9533388ac,2a2fededb2ec978309f383a4133aa0c5,5,5.879097222222223,0,product_quality,positive,,
201,aff2caf8a0fb12b2b7ea742565bb76a9,14c83cf4b7ec24cf5e5adc2b8917eeb7,4,11.678657407407409,0,delivery_shipping,positive,,
202,1274b506a5525dd603abe261d5c71ed1,7aad54859be57990ed094ca49a651d11,1,16.95476851851852,0,product_quality,negative,,
203,d28aafb3264ddd0a77ac7333611c0944,7a569ceb9d89c45df6bd1d2569ec061e,1,15.985185185185186,0,delivery_shipping,negative,,
204,95385692bbbb89edff61546aee200d73,9e8d7ab8137bcd3cfeac577dddf35592,1,27.78131944444445,1,delivery_shipping,negative,delivery_shipping,negative
205,857743c84ac9482097d98d40b0ffe562,0275c0ac1928093069b95bb67cba52d8,5,25.815925925925924,0,customer_service,neutral,,
206,1e7897e5c0be119f7e491619b1d612e9,25be1d2d060ffdd6d8f10daceda67087,5,3.075451388888889,0,product_quality,positive,,
207,285ba5233d525540153889fcf52328bf,8e0aba4e9cd80e71b2cec14e22df868b,5,20.343912037037036,0,customer_service,positive,,
208,c7972e9a74b8dea24b59f1a28a5307a2,bccbe20275c5ca847160e9ca42aa220d,1,2.1709953703703704,0,delivery_shipping,negative,,
209,668aad714767396c2b7d949a27913bb7,b4138bbc55ffe9ddeb824f7e3068fc50,4,13.037141203703705,0,price_value,neutral,,
210,1686bca09c7be45162427995db82d480,5a7ca318214b5a70fd94e277af9643f1,4,18.06467592592593,0,price_value,negative,,
211,fb88ca06ddabeb1ac86d35de32e27a00,a31edef7b507f33a0ed568753097dff0,1,32.469722222222224,0,delivery_shipping,negative,,
212,b130a8c70e5dd19b084e44768855bfde,0d8e4bdd8a9f84b606ea672b4e722f8f,5,10.236064814814815,0,delivery_shipping,positive,,
213,4b58882937eaa2f183c298a5ebe415bf,6f30b59ca40f5851d931d146ef6868d0,1,37.024375,0,product_quality,negative,,
214,b8dc85432f333c8a05696630773355c1,5ee7b62e53d3ff1201ab0f826ce413db,5,9.028032407407409,1,other,positive,other,positive
215,0efcdae05e04e706e9d6f8999cb6b564,8e4f9161e403e220dee5b8eb22f0a3c2,5,18.06678240740741,0,product_quality,positive,,
216,4f065935e9c6ee0e47a0b3a6796267d7,a72c7ab8344502cd9a7614aa0af4ab68,2,7.380821759259259,0,product_quality,negative,,
217,d57c17ca9f9625bb6d7735a98a0280ac,2ace7e1ba19304db3cc21291effaa7fc,1,23.48369212962963,0,delivery_shipping,negative,,
218,c5aec615d3afa3a52fe4567015b12151,3317db84e285d6115f358daa9351a4ba,5,8.754733796296296,0,delivery_shipping,positive,,
219,3b4ccfa11a53c8a89d8365fd48bc0b48,2f5c9e01ce9f58ed0a7ce97bcb667a33,5,6.150752314814815,0,delivery_shipping,positive,,
220,df7cf7e5408bb6b56863a21966ff2547,ca7c7cc82b6d5531b6ff87a7e232357c,1,7.234282407407408,1,product_quality,negative,product_quality,negative
221,55c44c57acb1e65a082ab9bb135ce003,c52b0e0ae184fb645004980db2d194a1,1,30.07204861111111,1,delivery_shipping,negative,delivery_shipping,negative
222,64a629d7005030fd803f4a6d013c1b4d,14d669598f68c894de7412ad5b49d724,5,13.99693287037037,0,product_quality,positive,,
223,946f5e3f664cc5ec6778e1aedd9e32e3,90e7e2115b8dc9871bde5f581fc08313,4,11.68287037037037,1,product_quality,neutral,product_quality,neutral
224,e29fcc1e4266fc41cc4dc128f740e09f,f29d4e0699641d77c17eec1fa30099b6,5,8.074432870370371,0,delivery_shipping,positive,,
225,0842788e0d45ee3de490872d570b51e2,f5c5b9b21c9e6cf7fd83d3a386607760,1,13.95111111111111,0,delivery_shipping,negative,,
226,89cc467d48d712b906b830d17812e086,5c1a1b1497c648a90f29778a4fdfa2f3,4,10.322280092592592,1,product_quality,positive,product_quality,positive
227,55b04dfd7fdbe2e17c3fe21e47b971d7,6c12feac9a308e1382d9b19cca7f20b2,4,4.802118055555556,0,product_quality,positive,,
228,a1286792268e06cb34957e73fc46ddad,ecd485553265a2cc3ddf9727901541af,3,7.220891203703704,1,product_quality,neutral,product_quality,neutral
229,9d927b1097c2c176cf61f080a61468c9,a74e65b4ffd7effa5308ba01647ea4b2,5,10.38167824074074,0,product_quality,positive,,
230,be3db85fbf93c6d04f28a20788c55ecb,ee0eea7eab4735c851dddf163cf434cc,3,14.163368055555557,0,delivery_shipping,negative,,
231,869696516d580a0871642308af4301f2,2927b6be262c5528b8135e5d330c00f9,4,5.409293981481482,0,other,neutral,,
232,454f3b7fced01704438ba23960d261cd,d0fa5573398a294b08b8c525a9786b3f,1,29.441736111111112,0,delivery_shipping,negative,,
233,af540580a4207fea459d65763c584044,68eb0f50dff9280862d4363208528f7e,5,17.99613425925926,0,delivery_shipping,positive,,
234,2f398f1219681dfd308da1c07e9e3fc7,d2233ae03525c5a589881557eee7640f,5,7.000208333333333,0,product_quality,positive,,
235,b830a7f562de37bea4b13bbc7ddc2623,f84f158d834dafae73fa8da8b11bea6d,1,39.2675,0,delivery_shipping,negative,,
236,4108aad80563b14695a8838efde60dc6,af6e44b9d409160a33f41a80537af9b2,4,15.090023148148148,0,product_quality,positive,,
237,73c9d31f7fd2a9ad4765b4b0257404c7,0a9c38d73482b8d81ae7f7ccc5d8796c,5,23.409594907407406,0,delivery_shipping,positive,,
238,45364dd5c38b208c06cb87346b59e369,2b73fdaa269a7411454b64fea202acfe,1,5.883090277777778,0,delivery_shipping,negative,,
239,d96d6316e6830be91bffda6c7b103de0,911cd0cf037580ad6a00dfd5690bda12,5,11.951412037037038,0,delivery_shipping,neutral,,
240,4af38a85bffd33de3992d1bbb3a48f4e,2462994fc67121ce4376d1c6baf63388,5,5.246435185185185,0,product_quality,positive,,
241,eb0d162696d811ceb00a6aab83b0d75a,b534c927d5cb15838b514c99f1c8d94d,1,,0,customer_service,negative,,
242,c7278def082030c8d81b18bf48d5d7c3,02855eb3e469890c3b741adb0fd64f71,5,10.853900462962963,0,delivery_shipping,positive,,
243,d32033c38aff971c0d26df86fc426d35,4b5fdd555b6aced1f150146b9c7a9e1d,5,17.17238425925926,0,product_quality,positive,,
244,a12d3b051b93768fb4f9b9438b6f4b76,86750203b5e14b3a36c7a0c8612c8b8f,1,27.985960648148147,1,delivery_shipping,negative,delivery_shipping,negative
245,6ff51174df20a9f4ffa8da4700743b01,044cd7ffb6a41e6e5513c6595a2893ca,5,17.24355324074074,0,product_quality,positive,,
246,1b2478a7a9891d4329ecfe557e09586c,f94b0a3a81bf5b4de22a8c2a90df7263,4,5.902175925925926,0,product_quality,positive,,
247,102b2c863acab0b62625a66e87b7d161,e4cae0f91047eab49c97f44ca3a8ba69,5,5.965520833333334,0,other,positive,,
248,6d204f3562cafa88f921537cf157f5fd,f1557b51d80a217105b6edae448b5548,5,4.182800925925926,0,other,neutral,,
249,5b14c151dac1c3e27a55c5c512a684b0,c1dbcb501480db95626caa68680696d4,1,3.5487847222222224,1,product_quality,negative,product_quality,negative
250,35d1f5d97322c7980c7216c0399aae72,96329094267555553b0fec10591cc3b0,5,7.248287037037037,1,other,positive,other,positive
251,ad9c2612cc5ea378a403f3ba94cd22de,d14460d3fa8f54b8f0f7befd11820202,5,6.144039351851852,1,delivery_shipping,positive,delivery_shipping,positive
252,2fd79ce728399238576055c8f5cb448b,c503f01e35a4c24abaa34ddaa0c2b3ff,3,11.223414351851853,0,product_quality,negative,,
253,0c3c96e7c91b2c3044278861f50a9332,e928f5fbefb30f228db4678d9222b231,4,,0,product_quality,negative,,
254,0e1e65e053720bf286159a05d0e7d0da,9f754867538f26f99df2027b4a154740,5,11.660914351851853,0,product_quality,positive,,
255,ccf47082ba114ebd24d1344538b6194b,fd5771079a027230000ab7992a902f0c,3,20.53207175925926,0,customer_service,negative,,
256,ba5d32db98e447802513ec268c0d1b9c,d94600e5b855ffe8db3b9bc06e21b1bd,1,4.283831018518518,0,product_quality,negative,,
257,a549df9b595772dcb706d640a622179c,380a1cd01e1d188bf799fb08276e32da,5,15.025798611111112,0,other,positive,,
258,89266cdc10974b61dd65a47bcb85ad1b,ce5eadabf0e48dade2984241ef439a9d,3,2.434340277777778,0,delivery_shipping,negative,,
259,944468025d7e4b1f804631d0125096c1,84b493c33c9917471d9c6322d3c2c4f3,5,8.091724537037036,0,delivery_shipping,positive,,
260,8b80c267f4defd196be570155c27178f,b49c3cb97e24ce87687679ced9c9134a,3,24.026400462962965,0,product_quality,positive,,
261,8ea891563ff2e29222783cd691e9d0b8,d83706c29baf36eedf5e8adfb0da304e,5,14.10851851851852,1,delivery_shipping,positive,delivery_shipping,positive
262,c04fd11d96ca96f3fda80b3d330f12de,32fef9bb0f0402350b640eb6f13dbe09,1,56.74553240740741,0,delivery_shipping,negative,,
263,5ea9dc6e6ec17f64a0245762ab0f7a26,54dac781d5d1b670cad7b3a9445c339c,5,6.771388888888889,0,other,positive,,
264,a5db483b03d52ba6d4ce580809ea1c86,a910d527d324ae071c473e5154238031,5,9.189363425925926,0,delivery_shipping,positive,,
265,58423b990896fd72730d339f7c607c99,ecd2748a24a9595ee9ae3ae645a01ae4,5,9.931631944444444,0,delivery_shipping,positive,,
266,42f52df35455509010ab94f4947d6b30,59d8e36b1b4db3624866d8f4cf0d0a58,5,19.20920138888889,0,other,positive,,
267,434f00dfc33d762f09a63f989e49aa59,4b9fec2aafb24c7a29deb4edfea665b5,5,7.142106481481481,0,other,positive,,
268,dad23b914fea67b3529c5a7cbbb29e55,9d7a96279b14559afb68ea97f4767f33,5,8.008171296296297,1,product_quality,positive,other,positive
269,e595a141fa860efd1575f2cb91fe28f7,f706fdf8e9c42f5d6c0996cd82684c16,5,21.5465625,1,delivery_shipping,positive,delivery_shipping,positive
270,75b6f6d3fc8118dca886528698273a6d,63175a0077fd25dc166bf27cfa3927df,5,9.84550925925926,1,customer_service,positive,customer_service,positive
271,9d6a73b61c369c045952ab56f70ba495,ec1eeceac0fd882558b0f3976149e64d,5,14.027476851851851,0,other,positive,,
272,26155e35325bc416badd58359d8baac4,ae4d24eaeb2f2184852be775af5cf9ca,5,12.31037037037037,0,product_quality,positive,,
273,8e954c79dc2fc426d5f17035e9bb22dd,08c01d43e93f5c485f48758550d41eb9,1,7.517731481481482,0,delivery_shipping,negative,,
274,6b2e3685938d9e90a4fd95ded26c702f,1aa7c7804ba8f6c5da37c380af66d559,5,6.885810185185186,0,other,positive,,
275,b73d7f1bcaeccfff753d56cdec1ce667,96a75e828fbc9c621023e65e7e8dd946,2,7.394375,1,product_quality,negative,product_quality,negative
276,e03495d69b63d7a742b8176d9241af84,6e50c3286b2f4fef7e6adc496afd5b70,5,25.9909375,1,product_quality,positive,product_quality,positive
277,a0d00f05ef7bb48ac2447aaa7d7a5a43,23858bdc4cab9cf5b5de163b1f12ea71,2,6.051099537037037,0,delivery_shipping,negative,,
278,45aeaa28c7262a4504656c3143fd8fac,55c51475b2f1d79d83c0c0c9c6fce9a8,5,10.888541666666669,0,delivery_shipping,positive,,
279,a3c9752b221c4ae7d350d2ec3a4ce1ea,446783bed4af912fc010915b3ead3b91,2,16.13130787037037,0,product_quality,negative,,
280,663f25bfdb7ba35a162d0d4d416b5100,0fa61e1ac47c12200902e1f9d6b0e6ad,1,3.623275462962963,0,product_quality,negative,,
281,3b5677de3b16da685edaca1e36335bb1,4ee98e5c36cdadbb40216412e0364478,2,16.136770833333333,0,product_quality,negative,,
282,de3b46463738001f6abb7d6e7964c3c0,e10d89c39c03d21e016420afd134cc17,5,14.01775462962963,0,price_value,positive,,
283,2eb66e17e1d9828a26b67ac086c995fc,8bb924ae0bc90959d7967c29dab3ec6e,5,3.9694560185185184,1,other,positive,other,positive
284,886aaab9032de087ea52a4ac360a222a,bbeabf588cfd1094a645e92fcf277020,4,14.647025462962963,1,product_quality,positive,product_quality,positive
285,dba5c35c5f4a84464e2f7574e446e91f,303ce25530e525f6705a34fc254eeaaa,5,6.902106481481481,0,delivery_shipping,positive,,
286,032e4d65f7b2513256fb62e54eb806ff,b282dff26b02dc8eb8715aa5996b13a0,5,7.209108796296296,0,other,positive,,
287,d09b666306141abcaf80d11e282daba8,c57d4208bbf0984e623a7f5dc58b99ef,5,2.487326388888889,0,product_quality,positive,,
288,ca2453e62313bd4154d613e10476844a,204e562a760b68ad78d5032698bf6840,5,13.987430555555555,1,delivery_shipping,positive,delivery_shipping,positive
289,56b21e199c92f8b589167a74704d1127,e26feee700e28b2867a3e8d6f2b644b3,5,18.47806712962963,0,delivery_shipping,positive,,
290,2b3af494d8f749fa3a72f258dd1095e1,021645306ea1563079aaec6e96f20d38,5,11.687152777777778,0,product_quality,neutral,,
291,bb8aed34f21cdb2cb8c043e61f4080ef,bc6e9624c0238056251784cf956cd10d,3,4.9615277777777775,0,product_quality,positive,,
292,5bf737b548b1f00ee4727f109c5888af,610cb5d8ac9938a7e80ee9e3b9c04be5,1,20.811770833333338,0,product_quality,negative,,
293,ed4b709527cdfc9c8efdcc0568c27e5c,ae785dd71169275eba0d44a30412aa17,1,32.31210648148148,1,delivery_shipping,negative,delivery_shipping,negative
294,4212c52fdd32a8361ba2d655f3811fb3,0afd81117f1c67a42890fb705304cb8d,2,3.0784375,1,product_quality,negative,product_quality,negative
295,c3d18fd3a1ce338ea1efb000a5021056,f081180e44957b00bf43b18a823e8819,3,3.989976851851852,0,product_quality,negative,,
296,f07db014a097bea9fe8a8b66d4e3e531,4e16f71b2a5ddc0266f9ddfdfd0bcfba,5,4.908657407407407,0,delivery_shipping,positive,,
297,a7c609ba8760ea2235d4bd61a0f4f7d5,9dbf98463571bd46e501a18aa7c2899a,1,7.852094907407407,1,other,positive,other,positive
298,38824c08a7c28d3062c428a80b03ef94,689fb8f117f6d979dc761429176bb52f,5,10.569780092592593,0,delivery_shipping,positive,,
299,8e651257cafe79dbdf455f210d1bb5a1,7aec0be67a2ae4e49ebf19b44bd43b51,3,40.413125,0,delivery_shipping,negative,,
300,fa6092a7298e91123e5f5aca38277431,59c6d70603e4c4447067afb1291d725d,1,15.322372685185185,0,product_quality,negative,,
301,78f67d739cfb1668678ad2bdaab321ec,0d454d3e9e965e807648bfd8a52e4cd9,5,9.396956018518518,0,product_quality,positive,,
302,f976c31d48dab4ecbc7c775bd95728a3,129c58b77c85a73933e98de57c705559,5,6.009386574074074,1,other,positive,other,positive
303,57adbc0049e786c0912cd8918c1c7b54,7a71ea3784516335d7d333ed70db7caf,1,,0,delivery_shipping,negative,,
304,4ddd18deed939a969a07581d54c8a7b0,4e1bb70e4b6fb08b9ddb86c7ade82354,3,15.190798611111113,0,product_quality,negative,,
305,d9ef9121eac75c5b127bb0490b256467,5fc64d4205c6a465db774fa064e4107d,1,10.469467592592592,0,delivery_shipping,negative,,
306,8c3a4d5390b2ccf084b413054dbaa3a0,b4c9708f4e37c6ac87564ef1f0efa7f3,2,36.3496875,0,delivery_shipping,negative,,
307,df246bd48fbc0a0c9a7d4979c9192eec,001daeb0eddc45b999bad0801ad9d273,5,21.676770833333332,0,product_quality,neutral,,
308,a279ef15cd689ae2d883504e69357df6,6bc6eef38b5af8cc3669240983585814,3,5.067592592592592,1,product_quality,positive,product_quality,positive
309,32a8f2ece397d97380e3976f435cf333,b53712c11389475059711525053a7f35,5,19.451921296296295,0,customer_service,positive,,
310,de5e61a99cef63252fab2bb66464c0f9,312c7fd8a2420002c53fee13e15c8111,5,9.686585648148148,1,delivery_shipping,positive,delivery_shipping,positive
311,6b23d23cb45c2aff7ac4ec302a4a17f6,17e8b55480433d174982a3eea0454a8b,5,8.343159722222222,0,product_quality,positive,,
312,a0cc3e98765cbbffc843dd862d687594,fb7f4f9f554fcd3ae98197ab5e81bb53,5,3.007476851851852,1,delivery_shipping,positive,delivery_shipping,positive
313,35c203d9769ab0d834e79a090cd24c3f,42a8e0f928664b27f631001fbddf0f26,1,14.436412037037035,1,product_quality,negative,product_quality,negative
314,d679967a7573c22adaa676f2466d627e,cbec458163d85abfb23e8838fd9196e6,5,4.9162384259259255,1,product_quality,positive,product_quality,positive
315,b434d1690170edb8cc2efa7fbf1cd8b8,4f72b49b048975b1160ded0b1237e5e1,1,9.935023148148147,0,product_quality,negative,,
316,22718db7031d988807f278bb7128ee1e,f8337e09908840a3536231a3a198b43a,5,11.214675925925926,0,product_quality,positive,,
317,fb630ea27f88e29cb42fd1024ba420b5,e62274be42947be4c32c94897e0114ff,3,3.93537037037037,0,other,positive,,
318,a058c8ea702b5d84c607e0cdfa56f5c6,a65d4ac927fef29da1b58e60ebdbb1d7,5,12.779282407407408,0,delivery_shipping,negative,,
319,4cc87b0bed50d2640538555c5cb0dc5a,612153bcf3b401012b872fc891497142,4,18.538159722222225,1,customer_service,positive,customer_service,neutral
320,86dd2326ed7da613a99b98c5042fc1f3,bb448c2c512a6883aa2a26cb57b6cf4a,5,7.067407407407408,0,delivery_shipping,positive,,
321,c6a5ceefc0e419b47674c123c9163805,2f7a7c29354db7353c1887d24ae76636,3,9.123287037037038,0,product_quality,positive,,
322,bc869991a9188af673480c222cad8987,3005c05dbcb19ff903a28b5d654bb1cf,5,7.896956018518519,0,delivery_shipping,positive,,
323,ff309c276f56017a799672dcc17d4286,5762393dbc8a827e3c4e95b9f2252329,5,14.32232638888889,1,delivery_shipping,positive,delivery_shipping,positive
324,06aa69a1b49b2dbccae9c59ed52ea730,9f76e95321ab8f7aa87cb1ec8152b38f,3,21.298182870370372,0,product_quality,negative,,
325,e61720c5c3938ebaff122cc41dbe220a,518d9420a2d8ea00762432288eb5a759,5,4.720173611111111,0,delivery_shipping,positive,,
326,8c10512f634953339b9fe19b11a89a90,9ccb6719fa8bca71f05094ee18873cd6,5,8.508125,1,delivery_shipping,positive,delivery_shipping,positive
327,cfbfd0309a115a8e7bb29f63626865b4,02b57c07010db3ded50936152756a6e8,5,13.03244212962963,0,product_quality,positive,,
328,07645ee0ef3bd5a03409ba82e6957672,62fd23282da01c8b7467acd4876b03f6,5,2.041898148148148,0,delivery_shipping,positive,,
329,7f91f47b850913ca8059bc5025807c69,ce7f20b493bdd502a0443f39ad764684,1,20.486527777777777,0,product_quality,negative,,
330,40abd7f9b2eab81bb6f612b6cf129a23,dfb10cbc46a4cb952de477a6ea509dfd,1,45.969409722222224,0,delivery_shipping,negative,,
331,237a099635ff086d9e3dc5d3150a4e56,9ac6f439f70af60a204c7d47285fa099,5,5.173287037037037,0,product_quality,positive,,
332,bb72d713b1349a79b7649fa5ba400f15,5d79d483f058dc640b8948650d14562f,2,13.007453703703703,0,product_quality,negative,,
333,1db102d0815387a6bc8201ad4070cad5,87a635f625b39db6169bd9ad1bc63925,5,10.08710648148148,0,other,neutral,,
334,d2ec79b6b036aa174fbed47917585f4a,bb0c84a759545be3fa2155ad0d43444d,5,3.680347222222222,0,other,positive,,
335,b41332223d6e171fe223830b031f0fff,8ac2728285fd4228f35d907768b5288a,5,4.724594907407408,0,product_quality,positive,,
336,a2b6b252e6ea564223a50a599bae23aa,d0d30d1f6b48c8e1266d9b960dc191d5,3,5.665428240740741,1,other,neutral,other,neutral
337,be1cee44c2abf15520f359b6adef6b45,97135194e893f6fd1c61580f1eb37bda,1,33.58366898148148,0,product_quality,negative,,
338,4088a9a257af7184522a4d9e6bf711b3,d4c04d37c42b6f03e9a2072bad331bbc,5,1.280462962962963,1,product_quality,positive,delivery_shipping,positive
339,9f6ea3271d27336a9fedc2fa628bda70,c4f5e515c5b864e0f0cdea33ce83244c,5,5.099479166666667,0,product_quality,positive,,
340,bc0e2606327be27563a0f2d91d8f88c5,1b9d5d91c2a7afffb51beb03f162c6cd,4,8.039652777777778,0,product_quality,positive,,
341,ec47f1c0f95ea9827f92554a39cfbd2a,19f18d8100c83fa718fbe5a064e982d1,2,39.746875,0,delivery_shipping,negative,,
342,79202b9685bdfd7e6c2bbafcfd290cf5,3a1f0844864136aa18f6710238f40e6e,5,7.2984375,0,product_quality,positive,,
343,82ce3fb32025975a42aed23a30778f42,ee249867fcd2a7c11bfe5fb64f3bbc67,5,8.684050925925925,0,delivery_shipping,neutral,,
344,642f5ab2258732442350a0d8f4b9bf94,c982c1af10010b2f227a2ceb69a994fa,3,28.13873842592593,0,delivery_shipping,negative,,
345,bb5ea4c3e8ad192ed9ca5e15e183c871,96d725684b5d02f6a5ee7a58c17296d8,5,5.629965277777778,0,delivery_shipping,positive,,
346,64dbfa35f6ab30a639ebb1ad6cbf1ce3,052514b6411113b9d1d289f49bf414e5,5,15.607789351851851,0,delivery_shipping,positive,,
347,4704512417853a7c4d671e2053fbff60,c00f7921a5003d2b642bea9583d40166,5,8.251539351851852,0,delivery_shipping,positive,,
348,5849ab48269292920477dbe2cf734707,b102b42cde7719ae4b7c0163cf4d7dbe,3,,0,product_quality,negative,,
349,cca9feb17a809d65885d0884617f132d,4c38dc6e460b5c6de2b1acf65e646cdd,1,7.861111111111111,1,product_quality,negative,product_quality,negative
350,befa54785a0a89328db641b69bb1e31d,e0006b2f32e1921de703f8b17b01fab9,5,5.644016203703703,0,product_quality,positive,,
351,7438327627986a9c97f1cf77c197b9b3,9ff4440ee0d71eac7b46592220856401,5,8.470694444444444,1,other,positive,other,positive
352,4f852e4d15ee8bf027411eb11fc5081c,1ac4ac576a3e3ef61ffbb64937ed1f62,4,12.18664351851852,0,customer_service,neutral,,
353,39722adf10da44251790def266152f4d,882abff9de7349a0ba8503f90af0a5b5,4,10.97337962962963,0,other,positive,,
354,6cfdfc74562f0f31abe62adf8f8fcf9c,a9ef90b7e8572edf6aa35360c03236e5,5,9.23898148148148,1,product_quality,positive,product_quality,positive
355,46b3e714554e940eca90181fe64a7ff6,689624d719c9fffa2c4ff8f71da712e4,4,11.98650462962963,0,other,positive,,
356,0090eb2a29946f932f1f7af8cbbcf9c0,d65342a5836898c61a3ca324c2226927,5,13.190277777777778,0,delivery_shipping,positive,,
357,541ded3a68fd98879a5e3f0d8ffc463b,1ca2f6afe6ba0ec0172d795f09cd06c2,5,8.676493055555556,1,other,positive,other,positive
358,94123414fd25bd96530e1847c67d1f9a,497557705ed42b9e7678b808d1f21dbb,5,11.248761574074074,0,product_quality,positive,,
359,9272dc3c360aa967c43f66ad702e06ab,1ec2e1de3e116559a59ec5166697d334,5,9.034733796296296,1,product_quality,positive,delivery_shipping,positive
360,63ed70898a5beea73c6a0a1c67d64903,899cdd988dd7bab43d5ed87329a96dd2,3,11.287708333333333,0,product_quality,negative,,
361,9c30fcc65ccf1fd3800a69e3e0280699,c6c7f7e01022b968655479b3f81b20ad,5,11.085729166666669,1,product_quality,positive,product_quality,positive
362,53e7c828efabbc616ad8dc58e6726d14,672b1bba837c3aa34b3e8ddd95ba6eab,4,19.729606481481483,0,product_quality,neutral,,
363,331a63bf7e1fe910bd2679a9fd9c9309,e0281f23b49ca718b12ff1af3140db6d,5,3.238796296296296,0,delivery_shipping,positive,,
364,baa65fd175cfa9bbf493b7dd6383560c,cd7d3f3c6078491ea7af392d220f9d4a,5,11.759699074074074,0,other,positive,,
365,1fb2966ede57a300975129b56e5be2c7,a9e54364dc587f4973da05e26ac8c419,4,12.58806712962963,0,other,positive,,
366,060fa4ffbf019150c7c5f2e50cb3419c,f143b4254265e2ee46406904b7a5b746,5,14.853414351851852,0,customer_service,positive,,
367,8d0163ffa65380700c6bad4453ef9d92,f9b4c8173a45d1b57d0bcf5400a6ccd4,1,27.9828125,0,product_quality,negative,,
368,5f9a7df36d745f14911cc534ca0f707d,4c566742b96f3f068f5058e7919c2842,4,28.199537037037036,0,product_quality,neutral,,
369,c39ca54972185ebb1a61ec5e87211cc6,e7321975436d5f8b04e468048b861e31,4,20.960439814814816,0,product_quality,positive,,
370,f6cf23b0ae34e186b00885141a6f008a,098e78dea9fc1a1e1e49c220f27dcea4,1,25.3828125,0,product_quality,negative,,
371,1f9e281646436215f40f536283dd029a,a32c76ce96d7b4cf912b2ae1ee6a8258,1,,0,delivery_shipping,negative,,
372,64cfc461ef3a513a2a4bc202743efc03,284b41fb8245e3c8c07c32ddb7572217,3,15.389675925925928,0,other,positive,,
373,79cc6af0d02fa3119131b15596b5a172,3f70fa55743ebe05b4b94594c082dfc4,5,13.315243055555555,0,other,positive,,
374,538d7b134f700a8bf47a96605544e4a0,b60358f8d4534fb99bb8d06929e1b02f,1,9.39741898148148,0,product_quality,negative,,
375,d32dbd26197adf54aa0d21a7fa550ef4,58435d6ff97216c2ca1eab87aba77dff,5,10.577592592592593,0,other,positive,,
376,102af4049fe85c477cfceb414dafb432,631e1f23f43b7ccee3a0792a1852c931,5,6.9217361111111115,0,product_quality,positive,,
377,c935ac1d7f6ee772115fa843721620f6,46c7c115d719ca780eebedf719fbd4e1,5,3.3492824074074075,0,product_quality,positive,,
378,4f33e1a8c63af8af8a15763f7749468b,845f4b93a5d0c16feb325ed52d31799b,5,13.43761574074074,0,other,positive,,
379,dcc977ea9eec8ea9b484bd330c197f9f,dee55178829a36ebb42b7a3aba84c244,4,18.144525462962964,0,delivery_shipping,positive,,
380,a77c7be7050549a14e7cc6f56a90417e,1bed42b5193345848c17de4d32e42a5d,5,5.74755787037037,0,product_quality,positive,,
381,55e6962febfa656577aebccf25b4ff52,1b4fa94977b3370291611e53694a6918,5,16.227395833333333,0,delivery_shipping,positive,,
382,96bedac1160a2d0cbc6461f0e09a653a,2e06e0410e2829e55051f03c2e60822d,5,14.87050925925926,1,other,positive,other,positive
383,49d719e3eda0882a35f3d3694cdef383,fef88a82df9affd47bdc67a4c8bbe4b2,5,16.052858796296295,0,product_quality,positive,,
384,ce82c4f847079cebad8358c371c0f27f,ba566f2aa895f419305a7688c55495e5,1,10.870914351851852,0,product_quality,negative,,
385,f47d913ee8d5a28dd550559a9b198cd0,41932b54e17f6ae1f4be1f8886f47883,4,14.255902777777775,0,other,positive,,
386,017a9dbdfd3180dbdaee6738a3e9679e,7fae897a23c0c0b24a16aa156a536f91,4,12.680671296296296,0,product_quality,neutral,,
387,50aadfd93f246e96d5a3814acb668414,83f307792a5e44febc1eb0309679051e,3,18.230925925925927,0,delivery_shipping,negative,,
388,ddda84674812416f0f99794ab94404df,d44d3aabe5fd82754ca3b4696cdc90e7,3,16.388622685185187,0,delivery_shipping,negative,,
389,0fa124f6d77d87d974289ff67081a5e2,31ac77590bcdea7aa29b868757084904,5,6.237476851851852,0,product_quality,positive,,
390,59a6ede207e0d563fbf696d6f76fa7dd,ded9b5ad95de67a5c760e7941c8309c1,4,15.183275462962962,1,delivery_shipping,positive,delivery_shipping,positive
391,4a6faac62c2ad6796d1f3107f3c1a123,7955ebc3660bd2a004a4eaa016b3a190,1,16.20290509259259,1,delivery_shipping,negative,delivery_shipping,negative
392,640a2362c470c6006b36ae2b39859859,6f0dec5453c159116c3f8b14133c150d,3,13.672511574074074,1,delivery_shipping,negative,delivery_shipping,negative
393,60055867034680848bbc8ca6980c1656,81897e3300d655ed456f166e3b362b2c,1,8.48454861111111,0,product_quality,negative,,
394,6d73cfb4b27db5218975b0718f04990e,5dc5e6edeb0fc2cc0b95d21e149d996a,1,36.2194212962963,1,delivery_shipping,negative,delivery_shipping,negative
395,df026ad030bc1be6db733a50a1e44598,2c1440ef98f5dc82a9936f1e55acecd9,1,17.160138888888888,0,product_quality,negative,,
396,d2ff8d63f68ef521f25f87f61071fb93,48181682578362256145d6338e6488aa,4,5.198703703703703,0,other,positive,,
397,b1c15cdd488ed584235e3cea64780456,1f2549d7ef318c284a2434ac629030ea,3,48.182685185185186,0,delivery_shipping,negative,,
